tunecache	0.5.0	cpu_arch=x86_64,gpu_arch=sm_20	# Last updated Tue May 10 01:24:51 2016

volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	comment
12x24x24x24	N4quda11axpyCGNorm2I7double26float26float4EE	stride=165888,prec=4	512	1	1	11	1	1	8192	# 48.53 Gflop/s, 97.05 GB/s, tuned Fri Jan  4 18:00:26 2013
12x24x24x24	N4quda11axpyCGNorm2I7double2S1_S1_EE	stride=165888,prec=8	800	1	1	11	1	1	12800	# 24.23 Gflop/s, 96.92 GB/s, tuned Fri Feb 15 10:46:49 2013
12x24x24x24	N4quda22HeavyQuarkResidualNormI7double37double2S2_EE	stride=165888,prec=8	384	1	1	14	1	1	9216	# 22.58 Gflop/s, 90.32 GB/s, tuned Fri Jan  4 18:01:04 2013
12x24x24x24	N4quda2axI7double2S1_EE	stride=165888,prec=8	928	1	1	7	1	1	0	# 6.20 Gflop/s, 99.25 GB/s, tuned Thu Jan 31 10:14:25 2013
12x24x24x24	N4quda3DotId6float26float4EE	stride=165888,prec=4	96	1	1	112	1	1	768	# 22.85 Gflop/s, 91.39 GB/s, tuned Fri Jan  4 18:00:21 2013
12x24x24x24	N4quda3DotId7double2S1_EE	stride=165888,prec=8	64	1	1	112	1	1	512	# 11.85 Gflop/s, 94.83 GB/s, tuned Fri Feb 15 10:46:40 2013
12x24x24x24	N4quda3xpyI7double2S1_EE	stride=165888,prec=8	32	1	1	111	1	1	0	# 4.13 Gflop/s, 99.11 GB/s, tuned Fri Jan  4 18:00:53 2013
12x24x24x24	N4quda4axpyI6float26float4EE	stride=165888,prec=4	416	1	1	10	1	1	0	# 16.38 Gflop/s, 98.31 GB/s, tuned Fri Jan  4 18:00:39 2013
12x24x24x24	N4quda4axpyI7double2S1_EE	stride=165888,prec=8	32	1	1	109	1	1	0	# 8.18 Gflop/s, 98.14 GB/s, tuned Fri Feb 15 10:47:15 2013
12x24x24x24	N4quda4xpayI6float26float4EE	stride=165888,prec=4	416	1	1	10	1	1	0	# 16.40 Gflop/s, 98.38 GB/s, tuned Fri Jan  4 18:00:18 2013
12x24x24x24	N4quda4xpayI7double2S1_EE	stride=165888,prec=8	32	1	1	109	1	1	0	# 8.24 Gflop/s, 98.86 GB/s, tuned Fri Jan  4 17:59:57 2013
12x24x24x24	N4quda5Norm2Id7double2S1_EE	stride=165888,prec=8	320	1	1	56	1	1	2560	# 23.20 Gflop/s, 92.80 GB/s, tuned Fri Jan  4 17:59:47 2013
12x24x24x24	N4quda8axpyZpbxI6float26float4EE	stride=165888,prec=4	384	1	1	8	1	1	0	# 39.55 Gflop/s, 98.87 GB/s, tuned Fri Jan  4 18:00:34 2013
12x24x24x24	N4quda8axpyZpbxI7double2S1_EE	stride=165888,prec=8	160	1	1	16	1	1	0	# 19.32 Gflop/s, 96.62 GB/s, tuned Fri Feb 15 10:47:05 2013
12x24x24x24	N4quda8xmyNorm2Id7double2S1_EE	stride=165888,prec=8	32	1	1	112	1	1	512	# 12.22 Gflop/s, 97.72 GB/s, tuned Fri Jan  4 18:00:09 2013
12x24x24x24	copyKernel	stride=165888,out_prec=4,in_prec=8	512	1	1	254	1	1	0	# 0.00 Gflop/s, 91.42 GB/s, tuned Fri Jan  4 18:00:12 2013
12x24x24x24	copyKernel	stride=165888,out_prec=8,in_prec=4	736	1	1	238	1	1	0	# 0.00 Gflop/s, 89.84 GB/s, tuned Fri Jan  4 18:00:43 2013
12x24x24x3	N4quda11axpyCGNorm2I7double26float26float4EE	stride=20736,prec=4	64	1	1	112	1	1	1024	# 33.92 Gflop/s, 67.84 GB/s, tuned Fri Jan  4 18:15:09 2013
12x24x24x3	N4quda22HeavyQuarkResidualNormI7double37double2S2_EE	stride=20736,prec=8	160	1	1	102	1	1	3840	# 17.00 Gflop/s, 67.99 GB/s, tuned Fri Jan  4 18:15:14 2013
12x24x24x3	N4quda3DotId6float26float4EE	stride=20736,prec=4	96	1	1	62	1	1	768	# 13.95 Gflop/s, 55.82 GB/s, tuned Fri Jan  4 18:15:07 2013
12x24x24x3	N4quda3xpyI7double2S1_EE	stride=20736,prec=8	64	1	1	112	1	1	0	# 3.86 Gflop/s, 92.62 GB/s, tuned Fri Jan  4 18:15:13 2013
12x24x24x3	N4quda4axpyI6float26float4EE	stride=20736,prec=4	64	1	1	110	1	1	0	# 13.61 Gflop/s, 81.67 GB/s, tuned Fri Jan  4 18:15:11 2013
12x24x24x3	N4quda4xpayI6float26float4EE	stride=20736,prec=4	64	1	1	111	1	1	0	# 13.76 Gflop/s, 82.58 GB/s, tuned Fri Jan  4 18:15:07 2013
12x24x24x3	N4quda4xpayI7double2S1_EE	stride=20736,prec=8	992	1	1	256	1	1	0	# 7.82 Gflop/s, 93.83 GB/s, tuned Fri Jan  4 18:15:03 2013
12x24x24x3	N4quda5Norm2Id7double2S1_EE	stride=20736,prec=8	160	1	1	78	1	1	1280	# 14.73 Gflop/s, 58.91 GB/s, tuned Fri Jan  4 18:15:02 2013
12x24x24x3	N4quda8axpyZpbxI6float26float4EE	stride=20736,prec=4	32	1	1	96	1	1	0	# 35.00 Gflop/s, 87.49 GB/s, tuned Fri Jan  4 18:15:10 2013
12x24x24x3	N4quda8xmyNorm2Id7double2S1_EE	stride=20736,prec=8	64	1	1	64	1	1	512	# 10.44 Gflop/s, 83.52 GB/s, tuned Fri Jan  4 18:15:05 2013
12x24x24x3	copyKernel	stride=20736,out_prec=4,in_prec=8	512	1	1	51	1	1	0	# 0.00 Gflop/s, 81.75 GB/s, tuned Fri Jan  4 18:15:06 2013
12x24x24x3	copyKernel	stride=20736,out_prec=8,in_prec=4	576	1	1	38	1	1	0	# 0.00 Gflop/s, 77.76 GB/s, tuned Fri Jan  4 18:15:11 2013
12x24x24x4	N4quda11axpyCGNorm2I7double26float26float4EE	stride=27648,prec=4	64	1	1	112	1	1	1024	# 37.06 Gflop/s, 74.12 GB/s, tuned Fri Jan  4 18:32:24 2013
12x24x24x4	N4quda22HeavyQuarkResidualNormI7double37double2S2_EE	stride=27648,prec=8	96	1	1	84	1	1	2304	# 18.37 Gflop/s, 73.50 GB/s, tuned Fri Jan  4 18:32:33 2013
12x24x24x4	N4quda3DotId6float26float4EE	stride=27648,prec=4	64	1	1	110	1	1	512	# 15.72 Gflop/s, 62.88 GB/s, tuned Fri Jan  4 18:32:23 2013
12x24x24x4	N4quda3xpyI7double2S1_EE	stride=27648,prec=8	1024	1	1	234	1	1	0	# 3.92 Gflop/s, 94.18 GB/s, tuned Fri Jan  4 18:32:29 2013
12x24x24x4	N4quda4axpyI6float26float4EE	stride=27648,prec=4	992	1	1	177	1	1	0	# 14.52 Gflop/s, 87.10 GB/s, tuned Fri Jan  4 18:32:26 2013
12x24x24x4	N4quda4xpayI6float26float4EE	stride=27648,prec=4	992	1	1	168	1	1	0	# 14.52 Gflop/s, 87.13 GB/s, tuned Fri Jan  4 18:32:22 2013
12x24x24x4	N4quda4xpayI7double2S1_EE	stride=27648,prec=8	64	1	1	65	1	1	0	# 7.92 Gflop/s, 95.06 GB/s, tuned Fri Jan  4 18:32:18 2013
12x24x24x4	N4quda5Norm2Id7double2S1_EE	stride=27648,prec=8	288	1	1	41	1	1	2304	# 16.39 Gflop/s, 65.54 GB/s, tuned Fri Jan  4 18:32:16 2013
12x24x24x4	N4quda8axpyZpbxI6float26float4EE	stride=27648,prec=4	32	1	1	91	1	1	0	# 36.11 Gflop/s, 90.27 GB/s, tuned Fri Jan  4 18:32:25 2013
12x24x24x4	N4quda8xmyNorm2Id7double2S1_EE	stride=27648,prec=8	64	1	1	112	1	1	512	# 11.00 Gflop/s, 88.04 GB/s, tuned Fri Jan  4 18:32:20 2013
12x24x24x4	copyKernel	stride=27648,out_prec=4,in_prec=8	512	1	1	149	1	1	0	# 0.00 Gflop/s, 84.44 GB/s, tuned Fri Jan  4 18:32:21 2013
12x24x24x4	copyKernel	stride=27648,out_prec=8,in_prec=4	480	1	1	118	1	1	0	# 0.00 Gflop/s, 81.75 GB/s, tuned Fri Jan  4 18:32:27 2013
12x24x24x48	N4quda11axpyCGNorm2I7double26float26float4EE	stride=331776,prec=4	576	1	1	11	1	1	9216	# 48.84 Gflop/s, 97.67 GB/s, tuned Thu Jan  3 12:22:38 2013
12x24x24x48	N4quda22HeavyQuarkResidualNormI7double37double2S2_EE	stride=331776,prec=8	192	1	1	167	1	1	4608	# 22.67 Gflop/s, 90.69 GB/s, tuned Thu Jan  3 12:23:42 2013
12x24x24x48	N4quda3DotId6float26float4EE	stride=331776,prec=4	64	1	1	112	1	1	512	# 23.65 Gflop/s, 94.61 GB/s, tuned Thu Jan  3 12:22:29 2013
12x24x24x48	N4quda3xpyI7double2S1_EE	stride=331776,prec=8	32	1	1	112	1	1	0	# 4.06 Gflop/s, 97.55 GB/s, tuned Thu Jan  3 12:23:31 2013
12x24x24x48	N4quda4axpyI6float26float4EE	stride=331776,prec=4	32	1	1	112	1	1	0	# 16.44 Gflop/s, 98.64 GB/s, tuned Thu Jan  3 12:23:03 2013
12x24x24x48	N4quda4xpayI6float26float4EE	stride=331776,prec=4	32	1	1	112	1	1	0	# 16.36 Gflop/s, 98.15 GB/s, tuned Thu Jan  3 12:22:22 2013
12x24x24x48	N4quda4xpayI7double2S1_EE	stride=331776,prec=8	32	1	1	108	1	1	0	# 8.07 Gflop/s, 96.83 GB/s, tuned Thu Jan  3 12:21:42 2013
12x24x24x48	N4quda5Norm2Id7double2S1_EE	stride=331776,prec=8	864	1	1	14	1	1	6912	# 24.14 Gflop/s, 96.58 GB/s, tuned Thu Jan  3 12:21:21 2013
12x24x24x48	N4quda8axpyZpbxI6float26float4EE	stride=331776,prec=4	288	1	1	8	1	1	0	# 38.86 Gflop/s, 97.15 GB/s, tuned Thu Jan  3 12:22:54 2013
12x24x24x48	N4quda8xmyNorm2Id7double2S1_EE	stride=331776,prec=8	448	1	1	10	1	1	3584	# 11.95 Gflop/s, 95.61 GB/s, tuned Thu Jan  3 12:22:05 2013
12x24x24x48	copyKernel	stride=331776,out_prec=4,in_prec=8	512	1	1	8	1	1	0	# 0.00 Gflop/s, 91.18 GB/s, tuned Thu Jan  3 12:22:11 2013
12x24x24x48	copyKernel	stride=331776,out_prec=8,in_prec=4	864	1	1	254	1	1	0	# 0.00 Gflop/s, 88.61 GB/s, tuned Thu Jan  3 12:23:12 2013
12x24x24x6	N4quda11axpyCGNorm2I7double26float26float4EE	stride=41472,prec=4	64	1	1	112	1	1	1024	# 41.28 Gflop/s, 82.56 GB/s, tuned Fri Jan  4 18:22:01 2013
12x24x24x6	N4quda22HeavyQuarkResidualNormI7double37double2S2_EE	stride=41472,prec=8	320	1	1	116	1	1	7680	# 19.71 Gflop/s, 78.84 GB/s, tuned Fri Jan  4 18:22:13 2013
12x24x24x6	N4quda3DotId6float26float4EE	stride=41472,prec=4	128	1	1	96	1	1	1024	# 17.89 Gflop/s, 71.54 GB/s, tuned Fri Jan  4 18:21:59 2013
12x24x24x6	N4quda3xpyI7double2S1_EE	stride=41472,prec=8	64	1	1	112	1	1	0	# 4.04 Gflop/s, 96.93 GB/s, tuned Fri Jan  4 18:22:08 2013
12x24x24x6	N4quda4axpyI6float26float4EE	stride=41472,prec=4	992	1	1	253	1	1	0	# 15.32 Gflop/s, 91.93 GB/s, tuned Fri Jan  4 18:22:04 2013
12x24x24x6	N4quda4xpayI6float26float4EE	stride=41472,prec=4	64	1	1	112	1	1	0	# 15.56 Gflop/s, 93.34 GB/s, tuned Fri Jan  4 18:21:58 2013
12x24x24x6	N4quda4xpayI7double2S1_EE	stride=41472,prec=8	64	1	1	112	1	1	0	# 8.09 Gflop/s, 97.02 GB/s, tuned Fri Jan  4 18:21:52 2013
12x24x24x6	N4quda5Norm2Id7double2S1_EE	stride=41472,prec=8	128	1	1	96	1	1	1024	# 18.68 Gflop/s, 74.70 GB/s, tuned Fri Jan  4 18:21:49 2013
12x24x24x6	N4quda8axpyZpbxI6float26float4EE	stride=41472,prec=4	1024	1	1	251	1	1	0	# 37.48 Gflop/s, 93.70 GB/s, tuned Fri Jan  4 18:22:03 2013
12x24x24x6	N4quda8xmyNorm2Id7double2S1_EE	stride=41472,prec=8	64	1	1	112	1	1	512	# 11.61 Gflop/s, 92.86 GB/s, tuned Fri Jan  4 18:21:55 2013
12x24x24x6	copyKernel	stride=41472,out_prec=4,in_prec=8	512	1	1	233	1	1	0	# 0.00 Gflop/s, 87.41 GB/s, tuned Fri Jan  4 18:21:56 2013
12x24x24x6	copyKernel	stride=41472,out_prec=8,in_prec=4	512	1	1	141	1	1	0	# 0.00 Gflop/s, 85.78 GB/s, tuned Fri Jan  4 18:22:05 2013
165888	N4quda10PackSpinorIddLi4ELi3ENS_11FloatNOrderIdLi4ELi3ELi2EEENS_21SpaceSpinorColorOrderIdLi4ELi3EEENS_13PreserveBasisIddLi4ELi3EEEEE	out_stride=165888,in_stride=165888	32	1	1	5184	1	1	6336	# 0.00 Gflop/s, 45.71 GB/s, tuned Fri Jan  4 17:59:41 2013
165888	N4quda10PackSpinorIddLi4ELi3ENS_21SpaceSpinorColorOrderIdLi4ELi3EEENS_11FloatNOrderIdLi4ELi3ELi2EEENS_13PreserveBasisIddLi4ELi3EEEEE	out_stride=165888,in_stride=165888	32	1	1	5184	1	1	6336	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	128	1	1	1	1	1	4097	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	160	1	1	1	1	1	0	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	192	1	1	1	1	1	5462	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	256	1	1	1	1	1	3277	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	288	1	1	1	1	1	8193	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	320	1	1	1	1	1	2731	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	384	1	1	1	1	1	8193	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	448	1	1	1	1	1	5462	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	480	1	1	1	1	1	4097	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	512	1	1	1	1	1	8193	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	544	1	1	1	1	1	2049	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	576	1	1	1	1	1	2731	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	608	1	1	1	1	1	2341	6336	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI6float4EE	96	1	1	1	1	1	3277	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE		288	1	1	1	1	1	5462	# 5.52 Gflop/s, 0.00 GB/s, tuned Tue May 10 01:16:22 2016
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	192	1	1	1	1	1	0	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	224	1	1	1	1	1	2731	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	256	1	1	1	1	1	8193	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	288	1	1	1	1	1	2049	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	320	1	1	1	1	1	5462	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	384	1	1	1	1	1	0	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	416	1	1	1	1	1	4097	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	448	1	1	1	1	1	4097	6336	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	480	1	1	1	1	1	0	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda15TwistGamma5CudaI7double2EE	512	1	1	1	1	1	0	0	# 0.00 Gflop/s, 21.08 GB/s, tuned Fri Jan  4 18:01:04 2013
16x16x16x16	N4quda16WilsonDslashCudaI6float4S1_EE	type=exterior_t,comm=0001,reconstruct=12	352	1	1	12	1	1	2049	# 1428.84 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:36 2013
16x16x16x16	N4quda16WilsonDslashCudaI6float4S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=12	64	1	1	512	1	1	2731	# 136.49 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:36 2013
16x16x16x16	N4quda16WilsonDslashCudaI7double2S1_EE	type=exterior_t,comm=0001,reconstruct=12	64	1	1	64	1	1	2341	# 905.34 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:29 2013
16x16x16x16	N4quda16WilsonDslashCudaI7double2S1_EE	type=exterior_t,comm=0001,reconstruct=12,Xpay	64	1	1	64	1	1	0	# 763.40 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:29 2013
16x16x16x16	N4quda16WilsonDslashCudaI7double2S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=12	64	1	1	512	1	1	4097	# 55.32 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:29 2013
16x16x16x16	N4quda16WilsonDslashCudaI7double2S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=12,Xpay	64	1	1	512	1	1	4097	# 50.94 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:29 2013
16x16x16x16	N4quda17TwistedDslashCudaI6float4S1_EE	type=exterior_t,comm=0001,reconstruct=12	320	1	1	13	1	1	0	# 1461.96 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:36 2013
16x16x16x16	N4quda17TwistedDslashCudaI6float4S1_EE	type=exterior_t,comm=0001,reconstruct=12,Xpay	160	1	1	26	1	1	3277	# 1265.26 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:36 2013
16x16x16x16	N4quda17TwistedDslashCudaI6float4S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=12	96	1	1	342	1	1	4097	# 144.35 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:36 2013
16x16x16x16	N4quda17TwistedDslashCudaI6float4S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=12,Xpay	352	1	1	94	1	1	8193	# 131.37 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:36 2013
16x16x16x16	N4quda17TwistedDslashCudaI7double2S1_EE	type=exterior_t,comm=0001,reconstruct=12	64	1	1	64	1	1	2049	# 956.01 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x16	N4quda17TwistedDslashCudaI7double2S1_EE	type=exterior_t,comm=0001,reconstruct=12,Xpay	160	1	1	26	1	1	2341	# 811.86 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x16	N4quda17TwistedDslashCudaI7double2S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=12	32	1	1	1024	1	1	2731	# 55.08 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x16	N4quda17TwistedDslashCudaI7double2S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=12,Xpay	64	1	1	512	1	1	4097	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI6float4EE	288	1	1	1	1	1	8193	4097	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI6float4EE	320	1	1	1	1	1	8193	0	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI6float4EE	448	1	1	1	1	1	0	4097	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI6float4EE	512	1	1	1	1	1	0	4097	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI6float4EE	544	1	1	1	1	1	5462	4097	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI6float4EE	576	1	1	1	1	1	5462	4097	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI6float4EE	640	1	1	1	1	1	4097	0	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI7double2EE	384	1	1	1	1	1	5462	0	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI7double2EE	416	1	1	1	1	1	5462	4097	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI7double2EE	448	1	1	1	1	1	2731	4097	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI7double2EE	480	1	1	1	1	1	4097	0	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda15TwistGamma5CudaI7double2EE	512	1	1	1	1	1	4097	4097	# 52.02 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:15:33 2013
16x16x16x32	N4quda16WilsonDslashCudaI6float4S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=12	64	1	1	1024	1	1	2731	# 146.18 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:34:37 2013
16x16x16x32	N4quda16WilsonDslashCudaI6float4S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=18	64	1	1	1024	1	1	3277	# 109.20 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:10:00 2015
16x16x16x32	N4quda16WilsonDslashCudaI6float4S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=8	192	1	1	342	1	1	2341	# 167.82 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:23:23 2015
16x16x16x32	N4quda16WilsonDslashCudaI7double2S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=12	64	1	1	1024	1	1	4097	# 58.03 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:34:25 2013
16x16x16x32	N4quda16WilsonDslashCudaI7double2S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=12,Xpay	64	1	1	1024	1	1	4097	# 51.44 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:34:25 2013
16x16x16x32	N4quda16WilsonDslashCudaI7double2S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=18	32	1	1	2048	1	1	2049	# 45.40 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:09:58 2015
16x16x16x32	N4quda16WilsonDslashCudaI7double2S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=18,Xpay	32	1	1	2048	1	1	2341	# 43.69 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:09:58 2015
16x16x16x32	N4quda16WilsonDslashCudaI7double2S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=8	32	1	1	2048	1	1	2049	# 34.22 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:23:21 2015
16x16x16x32	N4quda16WilsonDslashCudaI7double2S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=8,Xpay	32	1	1	2048	1	1	2049	# 31.15 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:23:21 2015
16x16x16x32	N4quda17TwistedDslashCudaI6float4S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=12	96	1	1	683	1	1	4097	# 154.08 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:34:37 2013
16x16x16x32	N4quda17TwistedDslashCudaI6float4S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=12,Xpay	64	1	1	1024	1	1	3277	# 138.26 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:34:37 2013
16x16x16x32	N4quda17TwistedDslashCudaI6float4S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=18	64	1	1	1024	1	1	3277	# 110.87 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:09:59 2015
16x16x16x32	N4quda17TwistedDslashCudaI6float4S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=18,Xpay	64	1	1	1024	1	1	3277	# 103.35 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:09:59 2015
16x16x16x32	N4quda17TwistedDslashCudaI6float4S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=8	64	1	1	1024	1	1	2731	# 171.10 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:23:22 2015
16x16x16x32	N4quda17TwistedDslashCudaI6float4S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=8,Xpay	64	1	1	1024	1	1	2731	# 154.89 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:23:23 2015
16x16x16x32	N4quda17TwistedDslashCudaI7double2S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=12	64	1	1	1024	1	1	4097	# 56.86 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:34:31 2013
16x16x16x32	N4quda17TwistedDslashCudaI7double2S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=12,Xpay	64	1	1	1024	1	1	4097	# 52.82 Gflop/s, 0.00 GB/s, tuned Fri Apr 12 17:34:31 2013
16x16x16x32	N4quda17TwistedDslashCudaI7double2S1_EE	type=interior,comm=0000,ghost=0000,reconstruct=18	32	1	1	2048	1	1	2341	# 47.32 Gflop/s, 0.00 GB/s, tuned Wed Jan 28 22:09:59 2015
